label,input
0111111101101111111111111111111111111111111,孔叔止之，曰：“國君不可以輕，輕則失親；失親，患必至。病而乞盟，所喪多矣。君必悔之。”
111111111,弗聽，逃其師而歸。
1000111101111,楚鬬穀於菟滅弦，弦子奔黃。
1111111111111111111,於是江、黃、道、柏方睦於齊，皆弦姻也。
01111111111111111,弦子恃之而不事楚，又不設備，故亡。
01101111111,晉侯復假道於虞以伐虢。
0011111111111111111111111111111111111111111111110111111111111111111,宫之奇諫曰：“虢，虞之表也；虢亡，虞必從之。晉不可啟，寇不可翫。一之謂甚，其可再乎？諺所謂‘輔車相依，唇亡齒寒’者，其虞、虢之謂也。”
1111111111111111,公曰：“晉，吾宗也，豈害我哉？”
11110110110111110111111111011011011111101011110111101111111111111111111111111111111111111111111111111111111111111,對曰：“大伯、虞仲，大王之昭也；大伯不從，是以不嗣。虢仲、虢叔，王季之穆也；爲文王卿士，勳在王室，藏於盟府。將虢是滅，何愛於虞？且虞能親於桓、莊乎？其愛之也，桓、莊之族何罪？而以爲戮，不唯偪乎？親以寵偪，猶尚害之，況以國乎？”
1111101011111111,公曰：“吾享祀豐絜，神必據我。”
11111111011111111111101111011111111111111011110111111111111111111111111111101111111110111111111111101110111111111,對曰：“臣聞之，鬼神非人實親，惟德是依。故周書曰：‘皇天無親，惟德是輔。’又曰：‘黍稷非馨，明德惟馨。’又曰：‘民不易物，惟德繄物。’如是，則非德，民不和，神不享矣。神所馮依，將在德矣。若晉取虞，而明德以薦馨香，神其吐之乎？”
1111011,弗聽，許晉使。
0011111111111111111111011111,宫之奇以其族行，曰：“虞不臘矣。在此行也，晉不更舉矣。”
01011011011,八月甲午，晉侯圍上陽。
1101111111111,問於卜偃曰：“吾其濟乎？”
11111111,對曰：“克之。”
11111111,公曰：“何時？”
111101111111101111010111111111011010110111101111110110111110111111111110011111111,對曰：“童謡云：‘丙之辰，龍尾伏辰；均服振振，取虢之旂。鶉之賁賁，天策焞焞，火中成軍，虢公其奔。’其九月、十月之交乎！丙子旦，日在尾，月在策，鶉火中，必是時也。”
1001011111111,冬十二月丙子，朔，晉滅虢。
0111011,虢公醜奔京師。
11111111111111,師還，館于虞，遂襲虞，滅之。
10111010111100111101111101111,執虞公及其大夫井伯，以媵秦穆姬，而修虞祀，且歸其職貢於王。
11111011011111111111,故書曰：“晉人執虞公”，罪虞，且言易也。
1,
011101101111,六年春，晉侯使賈華伐屈。
0101111111,夷吾不能守，盟而行。
111101111111111110111111111111,將奔狄，郤芮曰：“後出同走，罪也，不如之梁。梁近秦而幸焉。”
1111,乃之梁。
11011111110111111,夏，諸侯伐鄭，以其逃首止之盟故也。
101110111111,圍新密，鄭所以不時城也。
110111111101111111,秋，楚子圍許以救鄭，諸侯救許，乃還。
11001100111011011,冬，蔡穆侯將許僖公以見楚子於武城。
01011111010111111,許男面縛，銜璧，大夫衰絰，士輿櫬。
0111011111110111100111101111111111111111111111111111,楚子問諸逢伯。對曰：“昔武王克殷，微子啟如是。武王親釋其縛，受其璧而祓之，焚其櫬，禮而命之，使復其所。”
01111,楚子從之。
1,
011101111,七年春，齊人伐鄭。
01110111111111111111111111101111011101111111111111111,孔叔言於鄭伯曰：“諺有之曰：‘心則不競，何憚於病？’旣不能强，又不能弱，所以斃也。國危矣，請下齊以救國。”
111111111111111111,公曰：“吾知其所由來矣，姑少待我。”
111111111111111,對曰：“朝不及夕，何以待君？”
111101111111110011111,夏，鄭殺申侯以説于齊，且用陳轅濤塗之譖也。
1101111111110011,初，申侯，申出也，有寵於楚文王。
011111111111111111111111111111111101111111111111111111111111110111111111,文王將死，與之璧，使行，曰：“唯我知女。女專利而不厭，予取予求，不女疵瑕也。後之人將求多於女，女必不免。我死，女必速行，無適小國，將不女容焉。”
11101111111011,旣葬，出奔鄭，又有寵於厲公。
011111111101111111111111110111,子文聞其死也，曰：“古人有言曰：‘知臣莫若君’弗可改也已。”
111101111111,秋，盟于甯母，謀鄭故也。
01110111111111111111111111111111111,管仲言於齊侯曰：“臣聞之：招攜以禮，懷遠以德。德、禮不易，無人不懷。”
011110110111011,齊侯修禮於諸侯，諸侯官受方物。
01101111111110111101101100111111011111111111111011111101111,鄭伯使大子華聽命於會，言於齊侯曰：“洩氏、孔氏、子人氏三族，實違君命。君若去之以爲成，我以鄭爲内臣，君亦無所不利焉。”
011111,齊侯將許之。
01111111111011111111010111011111110101111111111111111,管仲曰：“君以禮與信屬諸侯，而以姦終之，無乃不可乎？子父不奸之謂禮，守命共時之謂信，違此二者，姦莫大焉。”
1111011111111111111111111111,公曰：“諸侯有討於鄭，未捷；今苟有釁，從之，不亦可乎？”
11111111111111111111011111110110111111111101111111111111011011111111111111101110111111111111111111111111111111111101111111111111101110111111011111111011110110110111111111111,對曰：“君若綏之以德，加之以訓，辭，而帥諸侯以討鄭。鄭將覆亡之不暇，豈敢不懼？若揔其罪人以臨之，鄭有辭矣，何懼？且夫合諸侯，以崇德也。會而列姦，何以示後嗣？夫諸侯之會，其德、刑、禮、義，無國不記。記姦之位，君盟替矣。作而不記，非盛德也。君其勿許！鄭必受盟。夫子華旣爲大子，而求介於大國以弱其國，亦必不免。鄭有叔詹、堵叔、師叔三良爲政，未可間也。”
01111011101111,齊侯辭焉。子華由是得罪於鄭。
1101111111,冬，鄭伯使請盟于齊。
0110111,閏月，惠王崩。
01101111111111111111111,襄王惡大叔帶之難，懼不立，不發喪，而告難于齊。
1,
0111111110111,八年春，盟于洮，謀王室也。
011110111,鄭伯乞盟，請服也。
011111111,襄王定位而後發喪。
10111100111011111111011,晉里克帥師，梁由靡御，虢射爲右，以敗狄于采桑。
001111111111110111,梁由靡曰：“狄無恥，從之，必大克。”
0111111011110111,里克曰：“懼之而已，無速衆狄。”
01111011111111111,虢射曰：“期年狄必至，示之弱矣。”
1111111011111,夏，狄伐晉，報采桑之役也。
1011,復期月。
11111101111111,秋，禘，而致哀姜焉，非禮也。
10111111111111111111111111111,凡夫人，不薨于寢，不殯于廟，不赴于同，不祔于姑，則弗致也。
1101111111111111,冬，王人來告喪，難故也，是以緩。
0111010111111011111111111,宋公疾，大子茲父固請曰：“目夷長且仁，君其立之！”
11011,公命子魚。
0111111111111111111111111111,子魚辭，曰：“能以國讓，仁孰大焉？臣不及也，且又不順。”
11111,遂走而退。
1,
011100111,九年春，宋桓公卒。
111011011111111,未葬而襄公會諸侯，故曰“子”。
111111101110111111,凡在喪，王曰“小童”，公侯曰“子”。
11110111111011111,夏，會于葵丘，尋盟，且修好，禮也。
11011011111101011111111101111,王使宰孔賜齊侯胙，曰：“天子有事于文、武，使孔賜伯舅胙。”
0111111,齊侯將下、拜。
111111110101111111010111111111101111,孔曰：“且有後命——天子使孔曰：‘以伯舅耋老，加勞，賜一級，無下拜！’”
11110111101101111101111101101101111110111110111,對曰：“天威不違顏咫尺，小白，余敢貪天子之命，無下拜？——恐隕越于下，以遺天子羞。敢不下拜？”
11111111,下；拜；登；受。
11011011011111110111111111111111,秋，齊侯盟諸侯于葵丘，曰：“凡我同盟之人，旣盟之後，言歸于好。”
0111110111111111101111111111110111111111111111111111111111111111111111,"宰孔先歸，遇晉侯,曰：“可無會也。齊侯不務德而勤遠略，故北伐山戎，南伐楚，西爲此會也。東略之不知，西則否矣。其在亂乎！君務靖亂，無勤于行。”"
01111,晉侯乃還。
01100111,九月，晉獻公卒。
01101110111110111111,里克、丕鄭欲納文公，故以三公子之徒作亂。
11011011011,初，獻公使荀息傅奚齊。
1111111111111111011111111,公疾，召之，曰：“以是藐諸孤辱在大夫，其若之何？”
0111111111011111111111111111111111111111,稽首而對曰：“臣竭其股肱之力，加之以忠、貞，其濟，君之靈也；不濟，則以死繼之。”
11111111111,公曰：“何謂忠、貞？”
1111011111111111101011011111111,對曰：“公家之利，知無不爲，忠也；送往事居，耦俱無猜，貞也。”
10111011110111111111111111111111,及里克將殺奚齊，先告荀息曰：“三怨將作，秦、晉輔之，子將何如？”
0111111111,荀息曰：“將死之。”
0111111111,里克曰：“無益也。”
011111101111101111111111111111111111111111101111111111111111,荀叔曰：“吾與先君言矣，不可以貳。能欲復言而愛身乎？雖無益也，將焉辟之？且人之欲善，誰不如我？我欲無貳，而能謂人已乎？”
101101101111,冬十月，里克殺奚齊于次。
11111111111111,書曰“殺其君之子”，未葬也。
01111111110110111111,荀息將死之，人曰：“不如立卓子而輔之。”
011001111,荀息立公子卓以葬。
0011011001111,十一月，里克殺公子卓于朝。
01111,荀息死之。
011111111011111111111111111111011111,君子曰：“詩所謂‘白圭之玷，尚可磨也；斯言之玷，不可爲也’，荀息有焉。”
011011111110111111111,齊侯以諸侯之師伐晉，及高梁而還，討晉亂也。
111111111,令不及魯，故不書。
0011011111111111111111111111111111111,晉郤芮使夷吾重賂秦以求入，曰：“人實有國，我何愛焉？入而能民，土於何有？”
111,從之。
0011110110011,齊隰朋帥師會秦師納晉惠公。
01101111011111,秦伯謂郤芮曰：“公子誰恃？”
1111110111111111101111111111111111111111,對曰：“臣聞亡人無黨，有黨必有讎。夷吾弱不好弄，能鬬不過，長亦不改，不識其他。”
110011110111111,公謂公孫枝曰：“夷吾其定乎？”
1111111111111111111111111111011111111111111111111111111111111111111,對曰：“臣聞之，‘唯則定國’。詩曰‘不識不知，順帝之則’文王之謂也。又曰‘不僭不賊，鮮不爲則’，不忌不克之謂也。今其言多忌克，難哉！”
11111111111111111111,公曰：“忌則多怨，又焉能克？是吾利也。”
001011100011111101101111111,宋襄公卽位，以公子目夷爲仁，使爲左師以聽政，於是宋治。
10111011,故魚氏世爲左師。
1,
01111111011111,十年春，狄滅溫，蘇子無信也。
0111111101111011111111111,蘇子叛王卽狄，又不能於狄，狄人伐之，王不救，故滅。
01111,蘇子奔衞。
10110001100110011011,夏四月，周公忌父、王子黨會齊隰朋立晉侯。
011011111101111111111111111111111111101111111111111,晉侯殺里克以説，將殺里克，公使謂之曰：“微子，則不及此。雖然，子殺二君與一大夫，爲子君者，不亦難乎？”
111111111111111111111111111111,對曰：“不有廢也，君何以興？欲加之罪，其無辭乎？臣聞命矣。”
11111,伏劍而死。
11011111111111111,於是丕鄭聘於秦，且謝緩賂，故不及。
01010011,晉侯改葬共大子。
110110111011,秋，狐突適下國，遇大子。
0111111111111011111111111111111111111,大子使登，僕，而告之曰：“夷吾無禮，余得請於帝矣，將以晉畀秦，秦將祀余。”
1111111111111111111111110111111111111111111111,對曰：“臣聞之：‘神不歆非類，民不祀非族。’君祀無乃殄乎？且民何罪？失刑、乏祀，君其圖之！”
1111111111111101111101111111,君曰：“諾。吾將復請。七日，新城西偏將有巫者而見我焉。”
1111111,許之，遂不見。
11111111111111111111111,及期而往，告之曰：“帝許我伐有罪矣，敝於韓。”
01111111101111011011011111111111111101111011111111,丕鄭之如秦也，言於秦伯曰：“吕甥、郤稱、冀芮實爲不從，若重問以召之，臣出晉君，君納重耳，蔑不濟矣。”
1101101111111111,冬，秦伯使泠至報、問，且召三子。
0111111111111111,郤芮曰：“幣重而言甘，誘我也。”
1101101110011010110101101101101101101111111111,遂殺丕鄭、祁舉及七輿大夫，左行共華、右行賈華、叔堅、騅歂、纍虎、特宫、山祁，皆里、丕之黨也。
0111111011110110111011111111111111,丕豹奔秦，言於秦伯曰：“晉侯背大主而忌小怨，民弗與也。伐之，必出。”
11111111111111111111,公曰：“失衆，焉能殺？違禍，誰能出君？”
1,
0011101110111111,十一年春，晉侯使以丕鄭之亂來告。
011001100110111111111111111011111111111111111101011111111111111111111111111111111110111111111,天王使召武公、内史過賜晉侯命，受玉惰。過歸，告王曰：“晉侯其無後乎！王賜之命，而惰於受瑞，先自弃也已，何繼之有？禮，國之幹也；敬，禮之輿也。不敬，則禮不行；禮不行，則上下昏，何以長世？”
11111111111111111011101110110011111,夏，揚、拒、泉、臯、伊、雒之戎同伐京師，入王城，焚東門，王子帶召之也。
111111111,秦、晉伐戎以救周。
110111111,秋，晉侯平戎于王。
0111111,黃人不歸楚貢。
1101111,冬，楚人伐黃。
1,
0011101100111111111,十二年春，諸侯成衞楚丘之郛，懼狄難也。
011011111111111111111110111111111,黃人恃諸侯之睦于齊也，不共楚職，曰：“自郢及我九百里，焉能害我？”
111111,夏，楚滅黃。
11111110011,王以戎難故，討王子帶。
11001111,秋，王子帶奔齊。
110110011111110111111,冬，齊侯使管夷吾平戎于王，使隰朋平戎于晉。
1011111011,王以上卿之禮饗管仲。
01111111101111011111111111011101111111011111,管仲辭曰：“臣，賤有司也。有天子之二守國、高在，若節春秋來承王命，何以禮焉？陪臣敢辭。”
111101111111110111111111111110111,王曰：“舅氏！余嘉乃勳！應乃懿德，謂督不忘。往踐乃職，無逆朕命！”
0110111111,管仲受下卿之禮而還。
011110110111111011111111010111111111,君子曰：“管氏之世祀也宜哉！讓不忘其上。詩曰：‘愷悌君子，神所勞矣。’”
1,
001110110011111110011,十三年春，齊侯使仲孫湫聘于周，且言王子帶。
11111111,事畢，不與王言。
111111111111111111111111111111,歸，復命曰：“未可。王怒未怠，其十年乎？不十年，王弗召也。”
111111011111110111,夏，會于鹹，淮夷病杞故，且謀王室也。
111111101111,秋，爲戎難故，諸侯戍周。
1001111,齊仲孫湫致之。
111111111111,冬，晉薦飢，使乞糴于秦。
011011111111,秦伯謂子桑：“與諸乎？”
1111111111111111111111111111111111111,對曰：“重施而報，君將何求？重施而不報，其民必攜；攜而討焉，無衆，必敗。”
1011111111,謂百里：“與諸乎？”
111101011011111111111111111111,對曰：“天災流行，國家代有。救災、恤鄰，道也。行道，有福。”
0111111111110111111111111111,丕鄭之子豹在秦，請伐晉。秦伯曰：“其君是惡，其民何罪？”
111111111111101111101111,秦於是乎輸粟于晉，自雍及絳相繼，命之曰汎舟之役。
1,
001110110111111111111111,十四年春，諸侯城緣陵而遷杞焉，不書其人，有闕也。
00101111111110111111,鄫季姬來寧，公怒，止之，以鄫子之不朝也。
11111111111,夏，遇于防，而使來朝。
1010110111,秋八月辛卯，沙鹿崩。
101111011101111111,晉卜偃曰：“朞年將有大咎，幾亡國。”
1111111111101111,冬，秦飢，使乞糴于晉，晉人弗與。
0111111111111111111111111111111111111111,慶鄭曰：“背施，無親；幸災，不仁；貪愛，不祥；怒鄰，不義。四德皆失，何以守國？”
0111111111111111,虢射曰：“皮之不存，毛將安傅？”
0111111111111111111111111111111111,慶鄭曰：“弃信，背鄰，患孰恤之？無信，患作；失援，必斃。是則然矣。”
011111111111111111111,虢射曰：“無損於怨，而厚於寇，不如勿與。”
011111111111111111111111111,慶鄭曰：“背施、幸災，民所弃也。近猶讎之，況怨敵乎？”
11111111111111,弗聽。退曰：“君其悔是哉！”
1,
00111011111101111,十五年春，楚人伐徐，徐卽諸夏故也。
0111101110111111111,三月，盟于牡丘，尋葵丘之盟，且救徐也。
0011110111111011111111,孟穆伯帥師及諸侯之師救徐，諸侯次于匡以待之。
101111111,夏五月，日有食之。
11111111111,不書朔與日，官失之也。
1111111111,秋，伐厲，以救徐也。
0111111011011111111110111,晉侯之入也，秦穆姬屬賈君焉，且曰：“盡納羣公子”。
011101111110111101111,晉侯烝於賈君，又不納羣公子，是以穆姬怨之。
01110011111111,晉侯許賂中大夫，旣而皆背之。
1011011111110111101111001111111,賂秦伯以河外列城五，東盡虢略，南及華山，内及解梁城，旣而不與。
1111111111111111101111,晉飢，秦輸之粟；秦飢，晉閉之糴，故秦伯伐晉。
00111111111101111,卜徒父筮之，吉：“涉河，侯車敗。”
111,詰之。
111110111111110111111111101111111111101111011111111111111111111111111111111111011111111111111111,對曰：“乃大吉也。三敗，必獲晉君。其卦遇蠱，曰：‘千乘三去，三去之餘，獲其雄狐。’夫狐蠱，必其君也。蠱之貞，風也；其悔，山也。歲云秋矣，我落其實，而取其材，所以克也。實落、材亡，不敗，何待？”
11111,三敗及韓。
01101111111111111,晉侯謂慶鄭曰：“寇深矣，若之何？”
11111111111111,對曰：“君實深之，可若何！”
11111111,公曰：“不孫！”
1110111,卜右，慶鄭吉。
111,弗使。
01111001111,步揚御戎，家僕徒爲右。
10111111,乘小駟，鄭入也。
0111101011111111101111101111011111111111111111111111110111111111111111110111111011111110111101111111111,慶鄭曰：“古者大事，必乘其產。生其水土，而知其人心；安其教訓，而服習其道；唯所納之，無不如志。今乘異產，以從戎事，及懼而變，將與人易。亂氣狡憤，陰血周作，張脈僨興，外彊中乾。進退不可，周旋不能，君必悔之。”
111,弗聽。
011011011101111,九月，晉侯逆秦師，使韓簡視師。
111111111011111,復曰：“師少於我，鬬士倍我。”
11111111,公曰：“何故？”
11111111111111111111111111111111111111111111111,對曰：“出因其資，入用其寵，飢食其粟，三施而弗報，是以來也。今又擊之，我怠、秦奮，倍猶未也。”
111111111111111,公曰：“一夫不可狃，況國乎？”
1101111101111111110111111111110111,遂使請戰，曰：“寡人不佞，能合其衆而不能離也。君若不還，無所逃命。”
011001111111111011111110111111110111110111,秦伯使公孫枝對曰：“君之未入，寡人懼之；入而未定列，猶吾憂也。苟列定矣，敢不承命。”
0111111111111,韓簡退曰：“吾幸而得囚。”
01111011,壬戌，戰于韓原。
10101111,晉戎馬還濘而止。
11011,公號慶鄭。
0111111111111111111111,慶鄭曰：“愎諫、違卜，固敗是求，又何逃焉？”
1111,遂去之。
00110110111110111111,梁由靡御韓簡，虢射爲右，輅秦伯，將止之。
111111111011,鄭以救公誤之，遂失秦伯。
1101111,秦獲晉侯以歸。
1011111111,晉大夫反首拔舍從之。
01111111100111111011101111111101111111111,秦伯使辭焉，曰：“二三子何其慼也！寡人之從晉君而西也，亦晉之妖夢是賤，豈敢以至？”
1011101111110111011010111111101110111,晉大夫三拜稽首曰：“君履后土而戴皇天，皇天后土實聞君之言，羣臣敢在下風。”
0110111110111111011111111,穆姬聞晉侯將至，以大子罃、弘與女簡璧登臺而履薪焉。
110101111111101111111111010111111110111111011111111111111111111,使以免服衰絰逆，且告曰：“上天降災，使我兩君匪以玉帛相見，而以興戎。若晉君朝以入，則婢子夕以死；夕以入，則朝以死。唯君裁之！”
111011,乃舍諸靈臺。
011111,大夫請以入。
1111101111111111111111011111110111111101111111111111111111110111111111111111110111,公曰：“獲晉侯，以厚歸也；繼而喪歸，焉用之？大夫其何有焉？且晉人慼憂以重我，天地以要我。不圖晉憂，重其怒也；我食吾言，背天地也。衆怒，難任；背天，不祥，必歸晉君。”
00111111111111111,公子縶曰：“不如殺之，無聚慝焉。”
0111111111011110111111111111111111011111110111011101110111111111111,子桑曰：“歸之而質其大子，必得大成。晉未可滅，而殺其君，衹以成惡。且史佚有言曰：‘無始禍，無怙亂，無重怒。’重怒，難任；陵人，不祥。”
11111,乃許晉平。
011011000111111,晉侯使郤乞告瑕吕飴甥，且召之。
0111111110111011111111111111011111111111,子金教之言曰：“朝國人而以君命賞。且告之曰：‘孤雖歸，辱社稷矣，其卜貳圉也。’”
111111111011,衆皆哭，晉於是乎作爰田。
0111111111110111111111111111,吕甥曰：“君亡之不恤，而羣臣是憂，惠之至也，將若君何？”
1111111111,衆曰：“何爲而可？”
11110111011011111111101011011111111111111111111,對曰：“征繕以輔孺子。諸侯聞之，喪君有君，羣臣輯睦，甲兵益多。好我者勸，惡我者懼，庶有益乎！”
11111111011,衆説，晉於是乎作州兵。
110011101111101111,初，晉獻公筮嫁伯姬於秦，遇歸妹之睽。
01111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111011011111111111111111111111111111011110111111,史蘇占之，曰：“不吉。其繇曰：‘士刲羊，亦無衁也；女承筐，亦無貺也。西鄰責言，不可償也。歸妹之睽，猶無相也。’震之離，亦離之震。‘爲雷爲火，爲嬴敗姬。車脱其輹，火焚其旗，不利行師，敗于宗丘。歸妹睽孤，寇張之弧。姪其從姑，六年其逋，逃歸其國，而棄其家，明年其死於高梁之虛。’”
1011111110111011111111111,及惠公在秦，曰：“先君若從史蘇之占，吾不及此夫！”
01111111111111111111111111111111111101101111111011111111111110111111111111111111111,韓簡侍，曰：“龜，象也；筮，數也。物生而後有象，象而後有滋，滋而後有數，先君之敗德，及可數乎？史蘇是占，勿從何益？詩曰：‘下民之孽，匪降自天。僔沓背憎，職競由人。’”
1011111111110110111,震夷伯之廟，罪之也，於是展氏有隱慝焉。
110111111111,冬，宋人伐曹，討舊怨也。
111101111111,楚敗徐于婁林，徐恃救也。
0111001101111011,十月，晉陰飴甥會秦伯，盟于王城。
01111011111,秦伯曰：“晉國和乎？”
1111111011111111111110111111111111111011101111111111101110111111111111111111111,對曰：“不和。小人恥失其君而悼喪其親，不憚征繕以立圉也，曰：‘必報讎，寧事戎狄。’君子愛其君而知其罪，不憚征繕以待秦命，曰：‘必報德，有死無二。’以此不和。”
01111111111,秦伯曰：“國謂君何？”
111101111111101110111101111111111111101111111111111111111111111111111111011110111111111101111111111111111111111111,對曰：“小人慼，謂之不免；君子恕，以爲必歸。小人曰：‘我毒秦，秦豈歸君？’君子曰：‘我知罪矣，秦必歸君。貳而執之，服而舍之，德莫厚焉，邢莫威焉。服者懷德，貳者畏邢，此一役也，秦可以霸。納而不定，廢而不立，以德爲怨，秦不其然。’”
01111111111,秦伯曰：“是吾心也。”
1101111111,改館晉侯，饋七牢焉。
0110111111111,蛾析謂慶鄭曰：“盍行乎？”
11111111111111111111011111111111111,對曰：“陷君于敗，敗而不死，又使失刑，非人臣也。臣而不臣，行將焉入？”
00110111,十一月，晉侯歸。
0111011111,丁丑，殺慶鄭而後入。
1111111011111111111111111111101111101111111111111111111111110111,是歲，晉又飢，秦伯又餼之粟曰：“吾怨其君，而矜其民。且吾聞唐叔之封也，箕子曰：‘其後必大。’晉其庸可冀乎？姑樹德焉，以待能者。”
11111001110111,於是秦始征晉河東，置官司焉。
1,
001111111111111,十六年春，隕石于宋五，隕星也。
111111011111,六鷁退飛，過宋都，風也。
10101111100111111111111011111,周内史叔興聘于宋，宋襄公問焉，曰：“是何祥也？吉凶焉在？”
111111111110111111110111111,對曰：“今茲魯多大喪，明年齊有亂，君將得諸侯而不終。”
11111111111101111101111101111111111111,退而告人曰：“君失問。是陰陽之事，非吉凶所生也。吉凶由人。吾不敢逆君故也。”
11111111111111,夏，齊伐厲，不克，救徐而還。
11111111111011111101111111,秋，狄侵晉，取狐、厨、受鐸，涉汾，及昆都，因晉敗也。
11011111,王以戎難告于齊。
11011111,齊徵諸侯而戍周。
100101111011,冬十一月乙卯，鄭殺子華。
0011111111111111,十二月，會于淮，謀鄫，且東略也。
111011111111111111111,城鄫，役人病，有夜登丘而呼曰：“齊有亂！”
011111,不果城而還。
1,
001110111101111011111,十七年春，齊人爲徐伐英氏，以報婁林之役也。
1110111111111011111,夏，晉大子圉爲質於秦，秦歸河東而妻之。
011111101111,惠公之在梁也，梁伯妻之。
0111111,梁嬴孕，過期。
001111111,卜招父與其子卜之。
1111111111111,其子曰：“將生一男一女。”
11111111011110111,招曰：“然。男爲人臣，女爲人妾。”
1111111111,故名男曰圉，女曰妾。
101111110111,及子圉西質，妾爲宦女焉。
1111,師滅項。
111111011111111111,淮之會，公有諸侯之事，未歸，而取項。
0111111111,齊人以爲討，而止公。
11011111101111,秋，聲姜以公故，會齊侯于卞。
011111,九月，公至。
111111111101111111111,書曰“至自會”，猶有諸侯之事焉，且諱之也。
01101110110110111111,齊侯之夫人三，王姬、徐嬴、蔡姬，皆無子。
011111011011011111011101110111011011101101110110111011001110011,齊侯好内，多内寵，内嬖如夫人者六：長衞姬，生武孟；少衞姬，生惠公；鄭姬，生孝公；葛嬴，生昭公；密姬，生懿公；宋華子，生公子雍。
11011011001111011,公與管仲屬孝公於宋襄公，以爲大子。
01111001110011111111111,雍巫有寵於衞共姬，因寺人貂以薦羞於公，亦有寵。
1111011,公許之立武孟。
01111011111,管仲卒，五公子皆求立。
10101100111,冬十月乙亥，齊桓公卒。
01111001101111111100011,易牙入，與寺人貂因内寵以殺羣吏，而立公子無虧。
01111,孝公奔宋。
00101111,十二月乙亥，赴。
011111,辛巳，夜殯。
1,
00111001101111,十八年春，宋襄公以諸侯伐齊。
011011011,三月，齊人殺無虧。
0111111,鄭伯始朝于楚。
01111111111111111111111,楚子賜之金，旣而悔之，與之盟曰：“無以鑄兵！”
111111,故以鑄三鍾。
011101111101111110111,齊人將立孝公，不勝四公子之徒，遂與宋人戰。
10111101111101111,夏五月，宋敗齊師于甗，立孝公而還。
101110011,秋八月，葬齊桓公。
11011011111011,冬，邢人、狄人伐衞，圍菟圃。
0111111111,衞侯以國讓父兄子弟。
111111111111111111,及朝衆，曰：“苟能治之，燬請從焉。”
11111111011,衆不可，而後師于訾婁。
0111,狄師還。
01111111111110111111,梁伯益其國而不能實也，命曰新里，秦取之。
1,
00111111111,十九年春，遂城而居之。
0110011,宋人執滕宣公。
11011001101101111111011,夏，宋公使邾文公用鄫子于次睢之社，欲以屬東夷。
000111101011111101110111111111011111111111111111111100111011101101110111111111111111011111111111111111111,司馬子魚曰：“古者六畜不相爲用，小事不用大牲，而況敢用人乎？祭祀以爲人也。民，神之主也。用人，其誰饗之？齊桓公存三亡國以屬諸侯，義士猶曰薄德，今一會而虐二國之君，又用諸淫昏之鬼，將以求霸，不亦難乎？得死爲幸。”
11011111101111,秋，衞人伐邢，以報菟圃之役。
1110111011011111,於是衞大旱，卜有事於山川，不吉。
